name,seller,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,postalCode
Volkswagen_Orig._Carevelle_8_Sit._Doppelklima_St.Heizung,privat,10900,bus,2006,manuell,131,transporter,150000,4,diesel,volkswagen,10827
Mercedes_Benz_CLK_Coupe_200_Kompressor_Avantgarde_Navi+TV,privat,5490,coupe,2003,automatik,163,clk,150000,6,benzin,mercedes_benz,21031
Suche_Fahrzeug__guenstig._._..annehmbare_Preise_,privat,0,,2000,,0,,150000,0,,volkswagen,41199
Mercedes_Benz_C_230_Kompressor_Sport,privat,1150,limousine,1996,manuell,193,c_klasse,150000,8,benzin,mercedes_benz,46049
VW_Lupo_College_1.4_V16_55kw_TÜV_3/18,privat,1600,kleinwagen,2001,manuell,75,lupo,150000,9,benzin,volkswagen,96050
Bitte_Preis_Vorschlag!!!,privat,4700,,2017,manuell,0,yaris,150000,2,benzin,toyota,35586
ASTRA_Caravan_1_8_Automatik,privat,1900,kombi,2000,automatik,125,astra,90000,9,benzin,opel,65428
Vw_golf_4_1.9sdi,privat,0,limousine,1998,manuell,0,golf,150000,0,diesel,volkswagen,49751
VW_T5_Transporter_131ps_4622€_Netto._Gewerbetreibende_oder_Export,privat,4622,bus,2004,manuell,131,transporter,150000,5,diesel,volkswagen,54456
Bmw_525D_M_Paket_Automatic_TÜV_3/18_sehr_gepflegt,privat,13800,limousine,2008,automatik,0,5er,150000,8,diesel,bmw,20253
Mercedes_Benz_E_270_CDI_Classic,privat,4990,limousine,2003,automatik,177,e_klasse,150000,9,diesel,mercedes_benz,65187
BMW_520i_zu_verkaufen,privat,499,limousine,1991,automatik,150,,150000,2,benzin,bmw,14641
Peugeot_206_cc,privat,1999,cabrio,2004,manuell,109,2_reihe,150000,9,benzin,peugeot,87435
Peugeot_308_CC,privat,14250,cabrio,2009,manuell,140,andere,60000,8,diesel,peugeot,78333
Opel_Omega_B_2.2_DTI_Leder_Navi_Xenon_AHK,privat,1000,kombi,2002,manuell,120,omega,150000,6,diesel,opel,18276
Smart_Forfour_Pulse_Panorama_Klima_Euro_4,privat,4999,kleinwagen,2006,manuell,95,forfour,100000,6,benzin,smart,76829
Peugeot_206_110_Quiksilver_nur_84000Km_Tuev/Au_12/2017,privat,2790,kleinwagen,2004,manuell,109,2_reihe,90000,3,benzin,peugeot,14612
Peugeot_Peugeot_206+_75PS__8fach_bereift__Dachgepaecktr,privat,5990,kleinwagen,2010,manuell,75,2_reihe,40000,3,benzin,peugeot,71139
Renault_Espace_2.0_16V,privat,1500,bus,2000,manuell,140,espace,150000,7,benzin,renault,54570
Volkswagen_Passat_Variant_2.0_TDI_Highline,privat,9300,kombi,2008,manuell,140,passat,150000,4,diesel,volkswagen,63110
Touareg_2.5TDI_Full,privat,4500,bus,2003,manuell,0,touareg,150000,8,diesel,volkswagen,40210
Mercedes_Benz_E_200_CDI_DPF_BlueEFFICIENCY__Automatic__1.Hand,privat,19900,limousine,2010,automatik,136,e_klasse,40000,8,diesel,mercedes_benz,27578
Audi_A5_2.7_TDI_multitronic_RS_SOUND,privat,23999,coupe,2008,automatik,268,a5,150000,8,diesel,audi,90402
Bmw_e21_323_Original_karosse,privat,10500,,1980,,0,3er,5000,0,,bmw,86424
Skoda_Fabia_1_9_TDI_101_Ps_Klima_Euro_3_Limousine_Tuev_09_2016,privat,2150,limousine,2003,manuell,101,fabia,150000,10,diesel,skoda,34123
Mercedes_Benz_C_180_Classic,privat,3999,limousine,2002,manuell,129,c_klasse,125000,2,benzin,mercedes_benz,64579
Renault_Clio_1.5_dci_TÜV_11/17__Gruene_Umweltplakette__Klima,privat,1699,,2017,manuell,0,clio,150000,10,diesel,renault,10997
Opel_Meriva_1.4_ecoflex_Selection,privat,7400,bus,2011,manuell,120,meriva,90000,9,benzin,opel,92444
Renault_Clio_mit_Anhaengerkupplung,privat,1000,kleinwagen,1999,manuell,58,clio,150000,10,benzin,renault,72474
Renault_Clio_1.2_16V,privat,2000,kleinwagen,2003,manuell,75,clio,125000,3,benzin,renault,50767
Nissan_Primera_2.0_Fliessheck,privat,900,,2017,manuell,131,primera,150000,8,,nissan,45307
Ford_Focus_Turnier_1.6_TDCi_DPF,privat,2500,kombi,2007,manuell,109,focus,150000,12,diesel,ford,88339
AUDI_A4_Lim_In_guten__Zustand!_!!!,privat,650,limousine,1996,automatik,0,,150000,6,benzin,audi,68169
Subaru_Legacy_2.0_4WD,privat,650,kombi,1997,manuell,116,legacy,150000,5,benzin,subaru,56077
Smart_smart,privat,1800,kleinwagen,2000,automatik,54,fortwo,50000,3,benzin,smart,42283
BMW_325i,privat,800,limousine,1994,manuell,192,3er,150000,11,benzin,bmw,76726
Fiat_Stilo_Abarth_2.4_20V_170_Ps,privat,4450,,2016,manuell,170,stilo,150000,1,,fiat,53859
Opel_Corsa_B_TÜV_07/2016,privat,400,,2016,manuell,54,corsa,150000,7,benzin,opel,17379
Super_Kombi_zum_Verkauf_oder_Tausch!!,privat,1350,kombi,2000,manuell,131,,150000,10,benzin,lancia,25348
Mercedes_Benz_Avantgarde_EKlasse_Kombi_S280T_4Matic,privat,999,kombi,1997,automatik,206,e_klasse,150000,8,benzin,mercedes_benz,18556
Ford_F_150_5_4_V8_Triton_Lariat!,privat,12500,,2017,automatik,305,,150000,10,benzin,ford,45886
Volkswagen_Golf_Variant_1.9_TDI,privat,5800,kombi,2006,manuell,101,golf,125000,4,diesel,volkswagen,24103
Citroen_Berlingo___An_Bastler,privat,750,andere,1996,manuell,70,berlingo,150000,6,diesel,citroen,26817
Opel_Corsa_1.2_16V_Edition,privat,3100,kleinwagen,2006,manuell,80,corsa,100000,2,benzin,opel,84326
Opel_Vectra_Kombi_mit_TÜV,privat,550,kombi,1999,manuell,101,vectra,150000,2,benzin,opel,35216
Peugeot_206__bj_2005__Automatik___105000_km,privat,1500,kombi,2005,automatik,109,2_reihe,125000,9,benzin,peugeot,34132
Seat_Arosa_1.0_81000KM_Scheckheft_lueckenlos,privat,2299,kleinwagen,2001,manuell,50,arosa,90000,5,benzin,seat,8412
BMW_525d,privat,750,limousine,1999,automatik,150,5er,150000,5,diesel,bmw,93055
Aus_Platzmangel_zu_verkaufen,privat,12500,kleinwagen,2014,manuell,95,fiesta,30000,3,diesel,ford,95346
FORD_FOCUS_TDCI__TOP_ZUSTAND_TÜV_bis_4/2017_____DIESEL,privat,1700,limousine,2004,manuell,115,focus,150000,6,diesel,ford,78073
Fiat_Grande_Punto_Letzter_Tag_!,privat,3000,kleinwagen,2009,manuell,771,punto,125000,0,benzin,fiat,40721
Skoda_Fabia_1.2_HTP_Combi,privat,5600,kombi,2010,,0,fabia,70000,7,benzin,skoda,99885
BMW_530xd_Aut.,privat,30000,limousine,2008,automatik,231,5er,150000,4,diesel,bmw,81541
renoult_twingo,privat,150,kleinwagen,1996,manuell,0,twingo,150000,0,benzin,renault,60386
Renault_Scenic_1_6_16V_RXE,privat,2000,bus,2000,manuell,79,scenic,150000,9,benzin,renault,79189
Opel_Astra_GTC_im_sehr_gepflegtem_Zustand,privat,6100,coupe,2010,manuell,150,astra,150000,1,diesel,opel,49074
BMW_320D_Touring,privat,2200,kombi,1999,manuell,136,3er,150000,8,diesel,bmw,88348
Verkaufe_Opel_Astra,privat,1000,kleinwagen,1994,manuell,0,antara,70000,9,benzin,opel,16775
Polo_9N3_Goal_Edition_1.2_sehr_gepflegt_!!!,privat,3550,kleinwagen,2006,manuell,80,polo,150000,0,benzin,volkswagen,24558
Opel_Astra,privat,1450,coupe,1999,manuell,75,astra,150000,8,benzin,opel,71679
Volkswagen_Golf_1.8_Joker,privat,1399,limousine,1997,manuell,90,golf,150000,10,benzin,volkswagen,31246
Proton_Persona_1_6,privat,250,limousine,2000,manuell,0,,150000,10,benzin,sonstige_autos,99091
BMW_118d,privat,22500,limousine,2013,manuell,143,1er,30000,10,diesel,bmw,80809
BMW_525d_touring__Leder__Automatik__BMW_Business_Navi,privat,4550,kombi,2003,automatik,163,5er,150000,9,diesel,bmw,42113
Bmw_318_i_127000,privat,1200,,2000,,0,3er,150000,0,,bmw,51709
Mercedes_Benz_190_E__2.0__Automatikgetribe,privat,800,limousine,1990,automatik,87,andere,125000,4,benzin,mercedes_benz,88048
ford_fiesta_1.1_l_sehr_sauber_voll_fahrbereit,privat,225,kleinwagen,1992,manuell,0,fiesta,5000,5,benzin,ford,42107
Mercedes_Benz_ML_420_450_CDI_4Matic_Jungesterne_Garantie,privat,26900,suv,2009,automatik,306,m_klasse,150000,9,diesel,mercedes_benz,60311
VW_Bora_1_6_SR_Highline,privat,1300,limousine,2000,manuell,101,bora,150000,5,benzin,volkswagen,32683
Corrado_g60_An_Bastler_projektaufgabe,privat,3500,coupe,1991,manuell,193,andere,150000,6,benzin,volkswagen,25920
T4_California_Coach,privat,0,bus,2003,automatik,204,transporter,150000,5,benzin,volkswagen,52388
Audi_a2_zuverkaufen_oder_tauschen,privat,3800,kleinwagen,2004,manuell,75,a2,150000,0,diesel,audi,31226
Opel_Tigra_Twin_Top_Cabrio_ELK_Fenster_Elk_Verdeck_Sparsam,privat,2299,cabrio,2004,manuell,0,tigra,150000,12,benzin,opel,65183
Volkswagen_Polo_Joker,privat,500,kleinwagen,1999,manuell,50,polo,150000,6,benzin,volkswagen,59073
Dodge_Charger,privat,11990,coupe,1973,automatik,0,,100000,2,benzin,sonstige_autos,68723
BMW_320d_Touring,privat,4990,kombi,2005,manuell,150,3er,150000,6,diesel,bmw,96257
BMW_330d_Edition_Lifestyle,privat,2400,limousine,2003,automatik,204,3er,150000,7,diesel,bmw,47799
Smart_smart_fortwo_coupe_pulse_micro_hybrid_drive,privat,8300,kleinwagen,2014,,71,fortwo,20000,3,benzin,smart,97082
Renault_19__Tuev__6/16,privat,140,kleinwagen,1993,manuell,75,r19,125000,4,benzin,renault,23845
Renault_Scenic_1.6_16V_klimaautomatik_Alu,privat,1299,bus,2001,manuell,107,scenic,150000,7,benzin,renault,49610
Ford_Fiesta_4/5_tueren_HU_Maerz_2017,privat,799,limousine,2000,manuell,60,fiesta,150000,3,benzin,ford,89269
Passat_3B_Kombi_Fahrbereit,privat,0,kombi,1998,automatik,125,passat,150000,1,benzin,volkswagen,42719
RENAULT_TWINGO___FÜR_BASTLER,privat,290,kleinwagen,1999,manuell,60,twingo,150000,1,benzin,renault,84478
SHARAN_1.9_LEDER_TOP_/7_SITZE,privat,2700,kombi,2004,,0,sharan,150000,0,diesel,volkswagen,55118
Fiat_seicento_sporting,privat,799,,2017,manuell,0,seicento,150000,11,benzin,fiat,71665
Mini_one_Pepper_White,privat,7550,kleinwagen,2009,,0,one,70000,3,benzin,mini,44265
Volkswagen_Golf_1.9_TDI_Pacific,privat,2750,limousine,2003,manuell,101,golf,150000,5,diesel,volkswagen,65604
Fort_Transit_2_2_Euro_5_Mitte_hoch_Mitte_lang,privat,4700,bus,2013,manuell,102,transit,150000,3,diesel,ford,63452
Opel_Astra_1.7_CDTI_DPF_Sports_Tourer_150_Jahre_Opel,privat,13900,kombi,2012,manuell,125,astra,90000,2,diesel,opel,71229
BMW_640i_Cabrio,privat,37800,cabrio,2012,automatik,320,6er,100000,1,benzin,bmw,10785
Spardose_VW_Lupo_1.0_College_2001_TÜV_08/17_107tkm_3.Hand_Servo,privat,1450,kleinwagen,2001,manuell,50,lupo,125000,5,,volkswagen,34123
Peugeot_407_SW_HDi_135,privat,3199,kombi,2005,manuell,136,4_reihe,150000,3,diesel,peugeot,19370
Renault_Clio_1.4_Automatik_mit_Klima_guter_Zustand,privat,1200,kleinwagen,2000,automatik,0,clio,90000,0,benzin,renault,6449
Mercedes_Benz_Vito_115_CDI_Lang,privat,5150,bus,2008,manuell,150,vito,150000,6,diesel,mercedes_benz,14471
BMW_330i,privat,9400,limousine,2001,automatik,231,3er,100000,11,benzin,bmw,70839
VW_Golf_IV__1J1___1.4_16V__Edition,privat,2300,limousine,2001,manuell,55,golf,150000,5,benzin,volkswagen,14195
Corsa_A_Swing_1_4i_EZ_1991_Plakette_4_gruen,privat,750,kleinwagen,1991,manuell,60,corsa,70000,6,benzin,opel,25557
A4_1.9_TDI_S_line,privat,2200,limousine,2002,manuell,131,a4,150000,6,diesel,audi,24888
BMW_e39_540i,privat,0,limousine,1996,automatik,286,5er,150000,0,benzin,bmw,6237
Ford_Fiesta_1.3_60_PS,privat,1600,kleinwagen,2002,manuell,60,,150000,6,,ford,26789
Hyundai_i30_1.4_Classic,privat,4400,limousine,2010,manuell,109,i_reihe,125000,6,benzin,hyundai,60529
Mercedes_e320_Kombi,privat,1250,kombi,1997,automatik,224,e_klasse,150000,0,benzin,mercedes_benz,79114
Lupo_1.4_FSI_/_AT_Motor_Verhandlungsbasis,privat,2200,kleinwagen,2001,automatik,0,lupo,150000,9,benzin,volkswagen,47167
Vw_passat,privat,2799,kombi,2003,manuell,0,passat,150000,0,,volkswagen,22145
Seat_Cordoba_Vario_1.6i_SXE,privat,500,kombi,1998,manuell,101,cordoba,150000,11,benzin,seat,37308
MG_MGF_1_8_Cabrio,privat,2490,cabrio,2001,manuell,120,,150000,0,benzin,sonstige_autos,51399
Tuev_neu_perfektes_Anfaengerauto,privat,900,kleinwagen,2002,manuell,75,fiesta,150000,0,benzin,ford,80807
Opel_Calibra_Last_Edition,privat,1990,coupe,1997,manuell,136,calibra,150000,9,benzin,opel,71334
Porsche_911_Carrera_Motor_erst_50.000_km_gelaufen!!,privat,31500,cabrio,2004,automatik,235,911,5000,1,benzin,porsche,30823
Fiat_Punto_1.2,privat,999,kleinwagen,2000,manuell,60,punto,150000,6,benzin,fiat,91301
Schoener_Ford_Ka,privat,800,,2016,manuell,60,ka,125000,11,benzin,ford,35415
Ford_Puma_TÜV,privat,549,coupe,1998,manuell,90,andere,150000,1,benzin,ford,99189
Opel_Mokka_1.4_Turbo_INNOVATION_ecoFLEX_4x4_..,privat,19350,suv,2014,manuell,140,andere,30000,2,benzin,opel,46145
Peugeot_206_CC_110,privat,3690,cabrio,2003,manuell,109,2_reihe,150000,6,benzin,peugeot,45259
Audi_A2_1.4_TDI,privat,6200,kleinwagen,2004,manuell,90,a2,150000,1,diesel,audi,53123
VW_Crafter_zu_verkaufen,privat,5000,bus,2007,manuell,0,transporter,150000,0,diesel,volkswagen,39218
Volkswagen_Golf_1.8_Turbo_GTI,privat,1700,limousine,1998,manuell,150,golf,150000,10,benzin,volkswagen,86356
Smart_Cabrio,privat,1199,cabrio,2001,,60,fortwo,150000,3,benzin,smart,26603
Ford_Mustang_Shelby_GT_350_Original_Nr._316,privat,30000,coupe,2007,manuell,305,mustang,125000,8,benzin,ford,32756
Chrysler_Stratus_2.0_Sunset_TRIPLE_BLACK,privat,1750,cabrio,1998,manuell,131,andere,150000,9,benzin,chrysler,82152
Verkaufe_einen_seat,privat,100,limousine,1991,manuell,75,cordoba,150000,0,benzin,seat,6193
Audi_80_2.0_TÜV_bis_07/2017,privat,699,limousine,1992,manuell,90,80,150000,10,benzin,audi,37627
Seat_Ibiza_AHK_Alufelgen_Breitreifen_magnatboxen,privat,400,limousine,2000,manuell,60,ibiza,150000,4,benzin,seat,88499
"Mercedes_Benz_E_250_CDI_Cabrio_AMG_19""_Harman_Cardon_7G_TRONIC",privat,33850,cabrio,2013,automatik,204,e_klasse,40000,2,diesel,mercedes_benz,72070
SL_280_R129,privat,12800,cabrio,1995,automatik,190,sl,150000,7,benzin,mercedes_benz,71120
Mercedes_Benz_A_170_CDI_L_Classic,privat,3100,limousine,2004,manuell,95,a_klasse,150000,7,diesel,mercedes_benz,22143
Volkswagen_Passat_Variant_1.9,privat,820,kombi,1993,,0,passat,150000,4,diesel,volkswagen,28329
Ford_Focus_Turnier_Ghia_xenon,privat,500,kombi,2004,manuell,116,focus,150000,1,diesel,ford,34289
Bmw_118i_touring,privat,1600,kombi,2001,manuell,118,3er,150000,0,,bmw,48653
BMW_Sportpacket_..,privat,19900,suv,2008,automatik,355,x_reihe,150000,11,benzin,bmw,42117
Volkswagen_Golf_GTD_DSG_Kamera+Panorama+Fahrassistenz,privat,29950,limousine,2016,automatik,184,golf,5000,2,diesel,volkswagen,64380
Ford_Fiesta_1.3_Ambiente,privat,1600,kleinwagen,2002,manuell,69,fiesta,150000,10,lpg,ford,33758
Mercedes_Benz_SLK_320_Scheckheft_gepfl.__2.Hd._6_Gang__TÜV_NEU,privat,8890,cabrio,2003,manuell,218,slk,150000,3,benzin,mercedes_benz,66128
Verkaufe_Opel_Antara_2.0_CDTI_4X4_top_zustand_kei._Kratzer_Silber,privat,10300,suv,2008,manuell,150,antara,100000,7,diesel,opel,1920
Touareg_V6_3_0_TDI_BMT_8G_Autom._Tiptr._180Kw__245_Ps,privat,35999,suv,2012,automatik,0,touareg,20000,5,diesel,volkswagen,38465
Dringend_Auto_gesucht,privat,0,,2018,,0,,5000,0,,sonstige_autos,35325
Volvo_V_70_Kombi_I___Teiletraeger_oder_Bastlerauto,privat,500,kombi,1999,manuell,140,v70,150000,3,benzin,volvo,29308
Audi_A4_Avant_2.0_TDI_DPF_S_line_Sportpaket,privat,24500,kombi,2012,manuell,177,a4,70000,12,diesel,audi,80337
C3_mit_Blechschaden_an_der_Beifahrertuer,privat,1999,limousine,2006,manuell,44,c3,150000,6,benzin,citroen,56316
Audi_TT_Coupe,privat,7500,coupe,2000,manuell,180,tt,150000,4,benzin,audi,95346
VW_New_Beetle_Sport_Edition_V5_170_PS_/_Check_Heft_gepflegt/_GTI,privat,4650,coupe,2002,manuell,170,beetle,150000,12,benzin,volkswagen,47809
Audi_A4_avant_1_8t_mit_Prins_gas_Anlage,privat,3899,kombi,2002,manuell,150,,150000,3,lpg,chrysler,25494
Vw_Golf_3_cl_Bj.93,privat,750,,2016,manuell,60,golf,150000,1,,volkswagen,27804
Peugeot_206_1.4l/Klima/Tuev_Feb_2018/2.Hand/4_Tuerer,privat,3380,kleinwagen,2006,manuell,75,2_reihe,125000,2,benzin,peugeot,21502
Volkswagen_Golf_1.6_FSI_Trendline,privat,4300,limousine,2005,manuell,116,golf,150000,5,benzin,volkswagen,13187
Citroën_C2_1.4_Blau_Metallic___Zahnriemen_ersetzt,privat,2400,kleinwagen,2004,manuell,0,c2,125000,5,benzin,citroen,21502
Peugeot_206cc_Filou_110_mit_Gebrauchtwagengarantie_bis_MAI_2016,privat,4300,cabrio,2004,manuell,109,2_reihe,80000,11,benzin,peugeot,41466
Audi_A3_1.9_TDI,privat,4899,limousine,2003,manuell,101,a3,90000,2,diesel,audi,41068
Volkswagen_Polo_6N2_tiefer__Alu__Sportlenkrad__Glasairbrush,privat,1600,kleinwagen,2000,manuell,50,polo,150000,10,benzin,volkswagen,38179
"Golf_6_GTI_candy_white_Dynaudio_gepfeffert_1.Hand_Scheckheft_19""",privat,14500,limousine,2009,manuell,211,golf,125000,9,benzin,volkswagen,92521
Ford_C_Max,privat,7000,bus,2007,manuell,109,c_max,150000,8,diesel,ford,48249
Familienvan_Mazda_5__115_PS__Bj.2005__7_Sitzer_mit_Zusatzteilen,privat,4484,bus,2005,manuell,115,5_reihe,150000,7,benzin,mazda,47906
Vw_t5_transporter_kasten_bj06_2.5tdi_nur_export!!!,privat,5500,bus,2006,manuell,131,transporter,150000,1,,volkswagen,41366
Verkaufe_hier_meinen_Colt,privat,449,kleinwagen,1995,automatik,116,colt,150000,9,benzin,mitsubishi,13353
VW_Golf_2_Oldtimer,privat,600,,1990,manuell,90,golf,150000,3,benzin,volkswagen,61200
Verkaufe_B_Klasse,privat,5500,,2017,manuell,0,b_klasse,125000,0,benzin,mercedes_benz,47166
Ford_Focus,privat,1600,kleinwagen,2002,manuell,90,focus,150000,5,diesel,ford,21109
Smart_smart_&_passion,privat,2500,kleinwagen,2001,automatik,54,fortwo,125000,11,benzin,smart,10551
Ford_Focus_1_4,privat,350,,2005,manuell,75,focus,150000,0,,ford,71106
Mercedes_Benz_E_220_CDI_DPF_BlueEFFICIENCY_7G_TRONIC,privat,25000,limousine,2012,automatik,170,e_klasse,100000,6,diesel,mercedes_benz,89075
Wartburg_1.3_zwei_Autos__einer_mit_TueV__der_andere_ohne,privat,1400,limousine,1989,manuell,0,,90000,6,benzin,sonstige_autos,7407
Volkswagen_Touran_2.0_TDI_Highline_Klimaautom__AHK__Scheckh,privat,9999,bus,2007,manuell,140,touran,150000,2,diesel,volkswagen,85777
Mazda_MX_3_V6_ohne_TÜV_fuer_Bastler_oder_ausschlachten,privat,600,coupe,1994,manuell,132,mx_reihe,150000,0,benzin,mazda,65604
Mercedes_Benz_190E_1.8l,privat,1900,limousine,1993,automatik,109,andere,150000,4,benzin,mercedes_benz,31141
Audi_A6_Avant_2.8_quattro,privat,2990,kombi,1998,manuell,193,a6,150000,4,benzin,audi,97421
Vw_Golf_3_mit_TÜV_bis_12/2016,privat,400,kleinwagen,1996,,0,golf,150000,0,benzin,volkswagen,56727
Mercedes_Benz_E_240_Elegance_AHK,privat,6290,limousine,2002,manuell,177,e_klasse,150000,8,benzin,mercedes_benz,56220
Peugeot_406_combi,privat,150,,2000,manuell,138,4_reihe,40000,0,,peugeot,42553
Volkswagen_Polo_1.4_TDI_DPF,privat,3450,kleinwagen,2007,manuell,69,polo,150000,5,diesel,volkswagen,76227
hola_buenas_senores,privat,1599,bus,2002,manuell,115,andere,150000,7,benzin,citroen,66763
Verk_meinen_Polo_Variante_als_Teilespender/_Bastlerfahrzeug,privat,200,kombi,1999,manuell,60,polo,150000,1,benzin,volkswagen,99867
Opel_Ascona_B__1978__2_Tuer_1.9S_Automatik_2e_Bes._49.000km,privat,5950,limousine,1978,automatik,0,andere,50000,6,benzin,opel,48599
Smart_Blackbeat_Nr_2_von_100_CDi_top_Zustand,privat,1350,coupe,2001,automatik,41,fortwo,150000,10,diesel,smart,41516
VW_Fox_8_fach_Bereifung,privat,2300,kleinwagen,2005,manuell,54,fox,125000,9,benzin,volkswagen,25712
Mercedes_Benz_C_200_T_Classic,privat,1100,kombi,1996,manuell,136,c_klasse,150000,5,benzin,mercedes_benz,85748
Vw_Lupo_mit_Klima_zu_verkaufen_ideal_fuer_Fahranfaenger!,privat,750,kleinwagen,1988,manuell,75,lupo,150000,12,benzin,volkswagen,90763
Mercedes_Benz_C_220_CDI_Avantgarde,privat,2970,limousine,2001,manuell,143,c_klasse,150000,1,diesel,mercedes_benz,74653
Honda_Accord_2.0i_TÜV_bis_SEPTEMBER_2017_|_KLIMAANLAGE,privat,790,limousine,1995,manuell,116,accord,150000,7,benzin,honda,27321
Audi_AUDI_A3,privat,1250,limousine,1998,manuell,101,a3,150000,7,benzin,audi,74679
Volkswagen_Vento_1.8_CLX,privat,600,limousine,1997,manuell,90,andere,150000,5,benzin,volkswagen,99094
Mercedes_C220_cdi__Avantgarde__Navi_COMAND__Xenon,privat,12600,limousine,2007,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,33378
Opel_Zafira_1.8_selection,privat,2800,bus,2001,manuell,125,zafira,125000,6,benzin,opel,35066
Mercedes_E230_Gas_mit_neue_Tuev,privat,3000,,2018,manuell,150,e_klasse,150000,5,lpg,mercedes_benz,35708
Volkswagen_Golf_1.9_TDI,privat,1399,limousine,1997,manuell,90,golf,150000,12,diesel,volkswagen,44649
Opel_Senator_a_C_3_0E_5Gang_66TKM_2._Hand,privat,3495,limousine,1984,manuell,179,andere,70000,4,benzin,opel,57223
Audi_Audi_S1_Sportback_ABT__Navi__Xenon__top_gepflegt,privat,25400,kleinwagen,2014,manuell,310,andere,30000,7,benzin,audi,53797
MINI_Mini_One,privat,6890,kleinwagen,2008,manuell,95,one,125000,1,benzin,mini,97922
Bellier_Vario,privat,0,kleinwagen,1910,,0,,5000,1,andere,sonstige_autos,93105
BMW_320_Ci,privat,5600,coupe,2002,manuell,170,3er,150000,3,benzin,bmw,76877
Volvo_V50_2.0D_DPF___AHK__sehr_gepflegt,privat,5555,kombi,2005,manuell,136,v50,150000,9,diesel,volvo,72584
BMW_E39_535ia_ATM._LEDER_AHK_ALCANTARA,privat,5800,limousine,1997,automatik,235,5er,150000,3,benzin,bmw,42499
Ford_Galaxy_7_Sitzer_tausch_oder_verkauf,privat,550,bus,1997,manuell,0,galaxy,150000,0,benzin,ford,2828
BMW_116i_Advantage_nur_heute,privat,6000,limousine,2006,manuell,116,1er,125000,6,benzin,bmw,66693
C_Klasse_kombi_c220_CDI_mit_Partikelfiltet,privat,1800,kombi,1999,manuell,125,c_klasse,150000,5,diesel,mercedes_benz,72336
Lada_niva_mit_motorschaden,privat,1200,,2016,manuell,82,niva,80000,6,benzin,lada,73760
Auto_Opel_Corsa_B,privat,600,kleinwagen,1996,manuell,603,corsa,150000,8,benzin,opel,70327
Ford_Fiesta_Futura,privat,1200,kleinwagen,2001,manuell,60,fiesta,125000,1,benzin,ford,74909
Mercedes_C43_AMG_/_W202,privat,20990,limousine,2000,automatik,306,c_klasse,70000,12,benzin,mercedes_benz,83278
T4_weiss_Lkw_Zulassung_3_Sitze,privat,1600,bus,1996,manuell,68,transporter,150000,0,diesel,volkswagen,30453
MERCEDES_E_320_ELEGANCE_SEHR_GEPFLEGT_GARAGEN_WAGEN,privat,6999,limousine,2002,automatik,224,e_klasse,150000,0,benzin,mercedes_benz,67071
Smart_mit_halb_Automatik_tuev_7/_17_voll_Fahrbereit_Motor_Lampe_an,privat,999,kleinwagen,1998,manuell,45,fortwo,125000,8,benzin,smart,24537
Skoda_Octavia_1.9_TDI__Scheckheftgepflegt___8_fach_Bereift__Klima,privat,5300,kombi,2006,manuell,105,octavia,150000,10,diesel,skoda,65779
Opel_Commodore,privat,2500,limousine,1972,automatik,160,andere,80000,10,benzin,opel,42657
BMW_318i_touring_XENON_SCHIEBEDACH_PDC_KLIMA_TÜV_J17,privat,3499,kombi,2003,manuell,143,3er,150000,10,benzin,bmw,8529
Fiat_Barchetta_1.8_Limited_Edition,privat,3650,cabrio,1998,manuell,131,andere,80000,4,benzin,fiat,86653
Mercedes_Benz_E_320_T_CDI_7G_TRONIC_Avantgarde_DPF,privat,8950,kombi,2006,automatik,224,e_klasse,150000,6,diesel,mercedes_benz,96050
Chevrolet_Chevrolet_Orlando_LT__aus_1.Hand,privat,9500,bus,2012,manuell,141,andere,70000,6,benzin,chevrolet,50678
